Column3,Column4,Column7,Column8,Column9,Column10,Column11,Column12,Column14,Column15,Column16
05/02/24,"Please flow test FH 8-521, residual from FH 9-521",FLOWPRES,HYDRANT,REQUEST,FLOWTEST,3.8,105.15,0.00,0.00,105.15
05/03/24,"Fire Hydrant Maint (Inspect, Install, Remove, Service, Plug, Straighten)",INSPECT,HYDRANT,REQUEST,REPAIRED,4.,109.83,0.00,0.00,109.83
05/08/24,"Fire Hydrant Maint (Inspect, Install, Remove, Service, Plug, Straighten)",VANDALS,HYDRANT,NCM,INSPECT,1.8,65.84,0.00,48.51,114.35
05/09/24,Fire Hydrant Repair,UPGRADE,HYDRANT,MEC-FAIL,REPLACED,30.,939.67,"1,869.74",234.41,"3,043.82"
05/13/24,"Fire Hydrant Maint (Inspect, Install, Remove, Service, Plug, Straighten)",INSPECT,HYDRANT,REQUEST,REPAIRED,12.,321.49,0.00,118.24,439.73
05/16/24,"Fire Hydrant Maint (Inspect, Install, Remove, Service, Plug, Straighten)",INSPECT,HYDRANT,REQUEST,REPAIRED,3.,80.37,0.00,0.00,80.37
05/16/24,"Fire Hydrant Maint (Inspect, Install, Remove, Service, Plug, Straighten)",LEAK,HYDRANT,AGE-FAIL,REPAIRED,6.,160.74,106.43,59.12,326.29
05/20/24,"Fire Hydrant Maint (Inspect, Install, Remove, Service, Plug, Straighten)",NOT-WORK,HYDRANT,REQUEST,REPAIRED,6.,160.74,0.00,59.12,219.86
05/20/24,"Fire Hydrant Maint (Inspect, Install, Remove, Service, Plug, Straighten)",NOT-WORK,HYDRANT,REQUEST,REPAIRED,6.,160.74,0.00,59.12,219.86
05/21/24,"Fire Hydrant Maint (Inspect, Install, Remove, Service, Plug, Straighten)",PPM,HYDRANT,REQUEST,REPAIRED,3.,82.37,0.00,29.56,111.93
05/21/24,"Fire Hydrant Maint (Inspect, Install, Remove, Service, Plug, Straighten)",LEAK,HYDRANT,REQUEST,REPAIRED,5.,137.29,0.00,73.90,211.19
05/22/24,"Fire Hydrant Maint (Inspect, Install, Remove, Service, Plug, Straighten)",PPM,HYDRANT,REQUEST,REPAIRED,6.,160.74,0.00,29.56,190.30
05/22/24,"Fire Hydrant Maint (Inspect, Install, Remove, Service, Plug, Straighten)",LEAK,HYDRANT,AGE-FAIL,REPAIRED,10.5,287.30,0.00,177.36,464.66
05/22/24,"Fire Hydrant Maint (Inspect, Install, Remove, Service, Plug, Straighten)",PPM,HYDRANT,REQUEST,REPAIRED,6.,160.74,0.00,118.24,278.98
05/23/24,"Fire Hydrant Maint (Inspect, Install, Remove, Service, Plug, Straighten)",PPM,HYDRANT,REQUEST,INSPECT,4.5,120.56,0.00,44.34,164.90
05/23/24,"Fire Hydrant Maint (Inspect, Install, Remove, Service, Plug, Straighten)",PPM,HYDRANT,REQUEST,REPAIRED,1.5,40.19,0.00,14.78,54.97
05/28/24,HIT HYDRANT,BREAK,HYDRANT,NCM,INSPECT,3.,114.01,0.00,85.46,199.47
05/30/24,"Fire Hydrant Maint (Inspect, Install, Remove, Service, Plug, Straighten)",PPM,HYDRANT,REQUEST,REPAIRED,7.5,200.93,0.00,73.90,274.83
05/31/24,"Please flow FH 1-526, residual from FH 2-526",FLOWPRES,HYDRANT,REQUEST,FLOWTEST,6.8,199.23,0.00,44.34,243.57
05/31/24,Please flow test FH 0-501,PPM,HYDRANT,REQUEST,FLOWTEST,5.5,151.81,0.00,29.56,181.37
06/03/24,"Fire Hydrant Maint (Inspect, Install, Remove, Service, Plug, Straighten)",PPM,HYDRANT,REQUEST,INSPECT,4.,125.44,0.00,14.78,140.22
06/03/24,"Fire Hydrant Maint (Inspect, Install, Remove, Service, Plug, Straighten)",PPM,HYDRANT,REQUEST,INSPECT,12.,329.49,0.00,177.36,506.85
06/03/24,"Fire Hydrant Maint (Inspect, Install, Remove, Service, Plug, Straighten)",PPM,HYDRANT,REQUEST,INSPECT,4.,125.44,0.00,14.78,140.22
06/03/24,"Fire Hydrant Maint (Inspect, Install, Remove, Service, Plug, Straighten)",PPM,HYDRANT,REQUEST,REPAIRED,8.,211.66,0.00,59.12,270.78
06/05/24,"Fire Hydrant Maint (Inspect, Install, Remove, Service, Plug, Straighten)",INSPECT,HYDRANT,REQUEST,ADJUSTED,4.,109.83,0.00,118.24,228.07
06/05/24,"Please flow test FH 15-489, Residual from FH 16-489",FLOWPRES,HYDRANT,REQUEST,FLOWTEST,3.,95.76,0.00,29.56,125.32
06/06/24,"Fire Hydrant Maint (Inspect, Install, Remove, Service, Plug, Straighten)",PPM,HYDRANT,REQUEST,REPAIRED,4.,109.83,0.00,118.24,228.07
06/10/24,"Fire Hydrant Maint (Inspect, Install, Remove, Service, Plug, Straighten)",PPM,HYDRANT,REQUEST,INSPECT,0.,0.00,0.00,0.00,0.00
06/10/24,"Fire Hydrant Maint (Inspect, Install, Remove, Service, Plug, Straighten)",LOW-PRES,HYDRANT,REQUEST,TURN-ON,2.,54.92,0.00,59.12,114.04
06/10/24,Low Pressure,FLOWPRES,HYDRANT,REQUEST,INSPECT,5.,147.29,0.00,0.00,147.29
06/10/24,"Fire Hydrant Maint (Inspect, Install, Remove, Service, Plug, Straighten)",INSPECT,HYDRANT,REQUEST,TURN-ON,4.5,126.56,0.00,59.12,185.68
06/11/24,"Fire Hydrant Maint (Inspect, Install, Remove, Service, Plug, Straighten)",INSPECT,HYDRANT,REQUEST,REPAIRED,4.,109.83,0.00,59.12,168.95
06/13/24,"Fire Hydrant Maint (Inspect, Install, Remove, Service, Plug, Straighten)",RE-INSTA,HYDRANT,REQUEST,REPAIRED,3.,107.95,18.96,59.73,186.64
06/17/24,"Fire Hydrant Maint (Inspect, Install, Remove, Service, Plug, Straighten)",LEAK,HYDRANT,REQUEST,INSPECT,1.,51.71,0.00,16.68,68.39
06/20/24,"Fire Hydrant Maint (Inspect, Install, Remove, Service, Plug, Straighten)",PPM,HYDRANT,REQUEST,REPAIRED,7.,183.47,0.00,103.46,286.93
06/20/24,Map 471 Hydrant #17 Flow test and Paint. ,FLOWPRES,HYDRANT,LOWFLOW,FLOWTEST,15.,437.31,43.64,242.60,"20,707.74"
06/20/24,Hydrant Replacement - Rowland,UPGRADE,HYDRANT,IMPROVE,REPLACED,11.5,345.00,0.00,191.82,"60,195.46"
06/21/24,Hydrant Replacement - Roland,UPGRADE,HYDRANT,IMPROVE,REPLACED,67.6,"2,276.49","1,731.56","1,012.27","26,163.21"
06/21/24,"Fire Hydrant Maint (Inspect, Install, Remove, Service, Plug, Straighten)",INSPECT,HYDRANT,REQUEST,REPAIRED,1.,27.46,0.00,14.78,42.24
06/25/24,"Fire Hydrant Maint (Inspect, Install, Remove, Service, Plug, Straighten)",INSPECT,HYDRANT,REQUEST,INSPECT,2.,78.43,0.00,71.74,150.17
06/26/24,"Fire Hydrant Maint (Inspect, Install, Remove, Service, Plug, Straighten)",PPM,HYDRANT,REQUEST,REPAIRED,4.,107.10,0.00,59.12,166.22
06/27/24,"Fire Hydrant Maint (Inspect, Install, Remove, Service, Plug, Straighten)",PPM,HYDRANT,AGE-FAIL,REPAIRED,5.,137.29,0.00,73.90,211.19
07/01/24,"Flow Test  Hydrants 2,3,4 Map 418",FLOWPRES,HYDRANT,REQUEST,FLOWTEST,5.5,148.02,0.00,44.34,192.36
07/01/24,2 separate flow tests needed. Please see comments,FLOWPRES,HYDRANT,REQUEST,FLOWTEST,3.3,88.63,0.00,29.56,118.19
07/01/24,"Please flow test FH 26-349, residual from FH 27-349",FLOWPRES,HYDRANT,REQUEST,FLOWTEST,5.3,149.67,0.00,59.12,208.79
07/01/24,Duplicate WO,UPGRADE,GISASSET,REQUEST,FLOWTEST,0.8,24.78,0.00,0.00,24.78
07/01/24,"Fire Hydrant Maint (Inspect, Install, Remove, Service, Plug, Straighten)",INSPECT,HYDRANT,REQUEST,REPAIRED,3.,82.37,0.00,44.34,126.71
07/01/24,Please flow test FH hydrant 0-501/S Side of 52 Ext (McCabe),FLOWPRES,HYDRANT,REQUEST,FLOWTEST,2.8,79.70,0.00,29.56,109.26
07/01/24,Please flow test FH 13-510/Residual from FH 39-510,FLOWPRES,HYDRANT,REQUEST,FLOWTEST,2.5,71.44,0.00,29.56,101.00
07/03/24,"Fire Hydrant Maint (Inspect, Install, Remove, Service, Plug, Straighten)",INSPECT,HYDRANT,REQUEST,REPAIRED,12.5,336.22,0.00,266.04,602.26
07/08/24,"Fire Hydrant Maint (Inspect, Install, Remove, Service, Plug, Straighten)",PPM,HYDRANT,REQUEST,REPAIRED,8.,217.66,138.60,103.46,459.72
07/09/24,"Fire Hydrant Maint (Inspect, Install, Remove, Service, Plug, Straighten)",LEAK,HYDRANT,NCM,INSPECT,4.5,117.42,0.00,66.51,183.93
07/09/24,"Fire Hydrant Maint (Inspect, Install, Remove, Service, Plug, Straighten)",PPM,HYDRANT,REQUEST,REPAIRED,3.,82.37,0.00,44.34,126.71
07/09/24,Please flow test FH 20-474/Residual from FH 1-474,FLOWPRES,HYDRANT,REQUEST,FLOWTEST,2.5,71.44,0.00,29.56,101.00
07/09/24,"Fire Hydrant Maint (Inspect, Install, Remove, Service, Plug, Straighten)",INSPECT,HYDRANT,REQUEST,REPAIRED,2.,78.43,12.46,71.74,162.63
07/10/24,"Fire Hydrant Maint (Inspect, Install, Remove, Service, Plug, Straighten)",LEAK,HYDRANT,REQUEST,REPAIRED,1.5,53.98,1.29,29.87,85.13
07/10/24,"Fire Hydrant Maint (Inspect, Install, Remove, Service, Plug, Straighten)",PPM,HYDRANT,REQUEST,INSPECT,2.,54.92,0.00,0.00,54.92
07/11/24,"Fire Hydrant Maint (Inspect, Install, Remove, Service, Plug, Straighten)",PPM,HYDRANT,REQUEST,REPAIRED,2.,54.92,0.00,0.00,54.92
07/12/24,"Fire Hydrant Maint (Inspect, Install, Remove, Service, Plug, Straighten)",BREAK,HYDRANT,HIT-FAIL,REPAIRED,12.8,421.65,422.12,216.21,"1,059.98"
07/12/24,"Fire Hydrant Maint (Inspect, Install, Remove, Service, Plug, Straighten)",LEAK,HYDRANT,REQUEST,INSPECT,1.,37.26,0.00,29.56,66.82
07/12/24,hydrant hit,PPM,HYDRANT,HUMAN-ER,REPAIRED,11.,321.65,26.95,59.12,407.72
07/17/24,"Fire Hydrant Maint (Inspect, Install, Remove, Service, Plug, Straighten)",LEAK,HYDRANT,AGE-FAIL,REPAIRED,9.,245.12,0.00,73.90,319.02
07/17/24,"Fire Hydrant Maint (Inspect, Install, Remove, Service, Plug, Straighten)",EXAMINE,HYDRANT,REQUEST,INSPECT,2.5,92.34,0.00,36.95,129.29
07/18/24,"Fire Hydrant Maint (Inspect, Install, Remove, Service, Plug, Straighten)",PPM,HYDRANT,REQUEST,INSPECT,5.5,148.65,0.00,59.12,207.77
07/19/24,"Fire Hydrant Maint (Inspect, Install, Remove, Service, Plug, Straighten)",PPM,HYDRANT,REQUEST,REPAIRED,4.,109.83,0.00,0.00,109.83
07/22/24,"Fire Hydrant Maint (Inspect, Install, Remove, Service, Plug, Straighten)",PPM,HYDRANT,REQUEST,REPAIRED,2.,54.92,0.00,29.56,84.48
07/29/24,"Fire Hydrant Maint (Inspect, Install, Remove, Service, Plug, Straighten)",PPM,HYDRANT,REQUEST,REPAIRED,11.,298.03,313.41,177.36,788.80
07/29/24,"Fire Hydrant Maint (Inspect, Install, Remove, Service, Plug, Straighten)",NOT-WORK,HYDRANT,REQUEST,INSPECT,11.,302.03,0.00,29.56,331.59
07/30/24,"Fire Hydrant Maint (Inspect, Install, Remove, Service, Plug, Straighten)",BREAK,HYDRANT,AGE-FAIL,REPAIRED,2.,54.92,380.40,29.56,464.88
07/30/24,"Fire Hydrant Maint (Inspect, Install, Remove, Service, Plug, Straighten)",INSPECT,HYDRANT,REQUEST,REPAIRED,5.,131.29,380.40,29.56,541.25
07/31/24,"Fire Hydrant Maint (Inspect, Install, Remove, Service, Plug, Straighten)",LEAK,HYDRANT,REQUEST,REPAIRED,5.,160.60,0.00,59.12,219.72
07/31/24,"Fire Hydrant Maint (Inspect, Install, Remove, Service, Plug, Straighten)",INSTALL,HYDRANT,REQUEST,INSPECT,121.9,"4,403.30","3,030.40","3,092.44","10,526.14"
07/31/24,"Fire Hydrant Maint (Inspect, Install, Remove, Service, Plug, Straighten)",PPM,HYDRANT,REQUEST,INSPECT,7.,192.20,0.00,29.56,221.76
07/31/24,"Fire Hydrant Maint (Inspect, Install, Remove, Service, Plug, Straighten)",UPGRADE,HYDRANT,REQUEST,REPLACED,476.3,"14,614.02","10,646.03","10,147.91","35,407.96"
08/01/24,"Fire Hydrant Maint (Inspect, Install, Remove, Service, Plug, Straighten)",INSPECT,HYDRANT,REQUEST,REPAIRED,5.,137.29,138.60,118.24,394.13
08/01/24,"Fire Hydrant Maint (Inspect, Install, Remove, Service, Plug, Straighten)",PPM,HYDRANT,REQUEST,REPAIRED,4.,109.83,0.00,73.90,183.73
08/07/24,"Fire Hydrant Maint (Inspect, Install, Remove, Service, Plug, Straighten)",INSPECT,HYDRANT,REQUEST,INSPECT,0.5,15.49,0.00,7.39,22.88
08/08/24,"Fire Hydrant Maint (Inspect, Install, Remove, Service, Plug, Straighten)",BREAK,HYDRANT,NCM,INSPECT,3.,80.37,0.00,44.34,124.71
08/09/24,Please flow test FH 7-653,PPM,HYDRANT,REQUEST,FLOWTEST,3.,82.37,0.00,44.34,126.71
08/12/24,Please flow test FH 22-435/Residual from FH 2-435,PPM,HYDRANT,REQUEST,FLOWTEST,2.8,75.92,0.00,0.00,75.92
08/15/24,"Fire Hydrant Maint (Inspect, Install, Remove, Service, Plug, Straighten)",APPEAR,HYDRANT,AGE-FAIL,REPAIRED,16.,439.32,0.00,118.24,557.56
08/19/24,Incident Report for Damaged Utility,APPEAR,HYDRANT,REQUEST,REPAIRED,0.,0.00,0.00,0.00,0.00
08/26/24,Flow test hydrants- LOL Jail,INSPECT,HYDRANT,REQUEST,INSPECT,54.5,"1,609.30",0.00,82.20,"1,691.50"
08/26/24,"Fire Hydrant Maint (Inspect, Install, Remove, Service, Plug, Straighten)",BREAK,HYDRANT,NCM,INSPECT,2.,50.91,0.00,29.56,80.47
08/26/24,Hydrant Replacement - Roland,UPGRADE,HYDRANT,IMPROVE,REPLACED,2.5,75.00,0.00,25.02,"26,295.84"
08/29/24,Roland - Three Hydrant Replacements,UPGRADE,HYDRANT,IMPROVE,REPLACED,2.,60.00,0.00,33.36,93.36
09/05/24,"Fire Hydrant Maint (Inspect, Install, Remove, Service, Plug, Straighten)",NOT-WORK,HYDRANT,REQUEST,REPAIRED,4.,109.83,0.00,59.12,168.95
09/07/24,"Fire Hydrant Maint (Inspect, Install, Remove, Service, Plug, Straighten)",LEAK,HYDRANT,REQUEST,INSPECT,2.8,85.36,0.00,36.95,122.31
09/09/24,"Fire Hydrant Maint (Inspect, Install, Remove, Service, Plug, Straighten)",NOT-WORK,HYDRANT,REQUEST,REPAIRED,3.,80.37,380.40,59.12,519.89
09/11/24,"Fire Hydrant Maint (Inspect, Install, Remove, Service, Plug, Straighten)",PPM,HYDRANT,REQUEST,REPAIRED,4.,109.83,0.00,59.12,168.95
09/11/24,"Fire Hydrant Maint (Inspect, Install, Remove, Service, Plug, Straighten)",ADJUST,HYDRANT,HIT-FAIL,REPAIRED,3.,94.41,0.00,61.37,155.78
09/11/24,"Fire Hydrant Maint (Inspect, Install, Remove, Service, Plug, Straighten)",LEAK,HYDRANT,REQUEST,REPAIRED,2.,71.97,0.00,39.82,111.79
09/12/24,"Fire Hydrant Maint (Inspect, Install, Remove, Service, Plug, Straighten)",PPM,HYDRANT,REQUEST,INSPECT,3.,82.37,0.00,44.34,126.71
09/13/24,"Fire Hydrant Maint (Inspect, Install, Remove, Service, Plug, Straighten)",LEAK,HYDRANT,AGE-FAIL,REPAIRED,95.8,"3,026.31",155.32,"2,849.97","6,031.60"
09/18/24,"Fire Hydrant Maint (Inspect, Install, Remove, Service, Plug, Straighten)",APPEAR,HYDRANT,REQUEST,ADJUSTED,5.,127.28,0.00,73.90,201.18
09/20/24,"Fire Hydrant Maint (Inspect, Install, Remove, Service, Plug, Straighten)",INSTALL,HYDRANT,REQUEST,REPLACED,67.3,"1,980.82","1,817.41","1,037.29","4,835.52"
09/27/24,"Fire Hydrant Maint (Inspect, Install, Remove, Service, Plug, Straighten)",LEAK,ARV,REQUEST,TURN-OFF,2.,58.92,0.00,29.56,88.48
09/30/24,Hydrant operating nut stuck,NOT-WORK,HYDRANT,NCM,INSPECT,1.,25.46,0.00,29.56,55.02
09/30/24,"Fire Hydrant Maint (Inspect, Install, Remove, Service, Plug, Straighten)",EXAMINE,HYDRANT,REQUEST,INSPECT,6.3,215.43,0.00,108.49,323.91
10/02/24,"Fire Hydrant Maint (Inspect, Install, Remove, Service, Plug, Straighten)",APPEAR,HYDRANT,REQUEST,REPAIRED,6.5,181.90,41.29,108.59,331.78
10/03/24,Saddlebrook Shutdown Phase II Part A - Pine Bark Ln.,EXAMINE,HYDRANT,AGE-FAIL,REPLACED,146.3,"5,018.16","4,237.61","1,689.36","10,945.14"
11/04/24,"Fire Hydrant Maint (Inspect, Install, Remove, Service, Plug, Straighten)",PPM,HYDRANT,REQUEST,INSPECT,9.5,255.84,305.50,133.02,694.36
11/05/24,"Fire Hydrant Maint (Inspect, Install, Remove, Service, Plug, Straighten)",LEAK,HYDRANT,AGE-FAIL,REPLACED,69.5,"2,356.53","2,028.78","1,751.61","6,136.92"
11/06/24,"Fire Hydrant Maint (Inspect, Install, Remove, Service, Plug, Straighten)",EXAMINE,HYDRANT,AGE-FAIL,REPAIRED,5.,164.71,0.00,73.90,238.61
11/08/24,"Fire Hydrant Maint (Inspect, Install, Remove, Service, Plug, Straighten)",LEAK,HYDRANT,REQUEST,INSPECT,2.5,66.55,0.00,36.95,103.50
11/08/24,"Fire Hydrant Maint (Inspect, Install, Remove, Service, Plug, Straighten)",LEAK,HYDRANT,REQUEST,INSPECT,2.,53.24,0.00,36.95,90.19
11/09/24,"Fire Hydrant Maint (Inspect, Install, Remove, Service, Plug, Straighten)",INSPECT,HYDRANT,REQUEST,INSPECT,3.5,139.89,0.00,53.63,193.52
11/13/24,"Fire Hydrant Maint (Inspect, Install, Remove, Service, Plug, Straighten)",APPEAR,HYDRANT,REQUEST,INSPECT,2.,76.00,0.00,29.56,105.56
11/13/24,"Fire Hydrant Maint (Inspect, Install, Remove, Service, Plug, Straighten)",RE-INSTA,HYDRANT,REQUEST,INSTALL,118.7,"3,832.50","1,730.18","2,839.12","8,401.80"
11/14/24,"Fire Hydrant Maint (Inspect, Install, Remove, Service, Plug, Straighten)",UPGRADE,HYDRANT,REQUEST,REPLACED,94.,"3,043.57","2,181.28","1,984.41","7,209.25"
11/20/24,"Fire Hydrant Maint (Inspect, Install, Remove, Service, Plug, Straighten)",LEAK,HYDRANT,REQUEST,REPLACED,86.8,"2,638.95","2,260.63","1,113.28","6,012.86"
11/21/24,"Fire Hydrant Maint (Inspect, Install, Remove, Service, Plug, Straighten)",NOT-WORK,HYDRANT,AGE-FAIL,REPLACED,78.5,"2,633.84","1,854.89","1,650.18","6,138.90"
11/25/24,"Fire Hydrant Maint (Inspect, Install, Remove, Service, Plug, Straighten)",APPEAR,HYDRANT,HIT-FAIL,REPAIRED,13.,354.56,0.00,133.02,487.58
12/09/24,Damage to Utility,NOT-WORK,HYDRANT,REQUEST,INSPECT,0.,0.00,0.00,0.00,0.00
12/10/24,Incident Report for Broken Irrigation,DOCUMENT,HYDRANT,REQUEST,INSPECT,2.,63.20,0.00,44.34,107.54
12/12/24,"Fire Hydrant Maint (Inspect, Install, Remove, Service, Plug, Straighten)",LEAK,HYDRANT,REQUEST,REPAIRED,2.,80.17,904.38,0.00,984.54
12/16/24,"Fire Hydrant Maint (Inspect, Install, Remove, Service, Plug, Straighten)",INSPECT,HYDRANT,REQUEST,REPAIRED,64.5,"2,278.99",134.57,"1,550.99","3,964.55"
12/20/24,"Fire Hydrant Maint (Inspect, Install, Remove, Service, Plug, Straighten)",NOT-WORK,HYDRANT,REQUEST,EXCERS,3.,94.63,0.00,59.12,153.75
12/23/24,"Fire Hydrant Maint (Inspect, Install, Remove, Service, Plug, Straighten)",BREAK,HYDRANT,HIT-FAIL,REPAIRED,11.,366.64,0.00,221.70,588.34
12/30/24,"Fire Hydrant Maint (Inspect, Install, Remove, Service, Plug, Straighten)",LEAK,HYDRANT,REQUEST,RELOCATE,3.5,140.47,0.00,69.69,210.16
01/02/25,"Fire Hydrant Maint (Inspect, Install, Remove, Service, Plug, Straighten)",LEAK,HYDRANT,REQUEST,REPAIRED,8.5,254.48,0.00,125.63,380.11
01/03/25,"Fire Hydrant Maint (Inspect, Install, Remove, Service, Plug, Straighten)",INSPECT,HYDRANT,REQUEST,INSPECT,3.,89.82,0.00,44.34,134.16
01/03/25,Water Break/Leak Repair/Investigation,LEAK,HYDRANT,AGE-FAIL,REPAIRED,12.3,388.55,0.00,167.61,556.15
01/09/25,"Fire Hydrant Maint (Inspect, Install, Remove, Service, Plug, Straighten)",VANDALS,HYDRANT,REQUEST,REMOVED,7.5,247.88,528.00,82.87,858.75
01/13/25,Water Quality Complaints and Issues,LEAK,HYDRANT,AGE-FAIL,REPAIRED,2.8,110.50,0.00,42.93,153.42
01/13/25,"Fire Hydrant Maint (Inspect, Install, Remove, Service, Plug, Straighten)",BREAK,HYDRANT,HIT-FAIL,REPAIRED,27.,885.66,578.80,413.84,"1,878.30"
01/17/25,"Fire Hydrant Maint (Inspect, Install, Remove, Service, Plug, Straighten)",BREAK,HYDRANT,HIT-FAIL,REPLACED,75.6,"2,469.85","2,188.20","1,458.85","6,116.90"
01/22/25,"Fire Hydrant Maint (Inspect, Install, Remove, Service, Plug, Straighten)",LEAK,HYDRANT,REQUEST,REPAIRED,29.7,975.96,0.00,597.42,"1,573.38"
01/23/25,Fire Hydrant Repair,NOT-WORK,HYDRANT,IMP-INST,REPAIRED,9.8,306.87,0.00,59.12,365.99
01/23/25,"Fire Hydrant Maint (Inspect, Install, Remove, Service, Plug, Straighten)",APPEAR,HYDRANT,REQUEST,ADJUSTED,3.,89.82,0.00,44.34,134.16
01/23/25,"Fire Hydrant Maint (Inspect, Install, Remove, Service, Plug, Straighten)",APPEAR,HYDRANT,REQUEST,INSPECT,3.,89.82,0.00,44.34,134.16
01/23/25,"Fire Hydrant Maint (Inspect, Install, Remove, Service, Plug, Straighten)",BREAK,HYDRANT,REQUEST,REPAIRED,8.,270.54,26.06,118.24,414.84
01/23/25,"Fire Hydrant Maint (Inspect, Install, Remove, Service, Plug, Straighten)",APPEAR,HYDRANT,REQUEST,ADJUSTED,6.8,232.47,0.00,103.46,335.93
01/23/25,"Fire Hydrant Maint (Inspect, Install, Remove, Service, Plug, Straighten)",LEAK,HYDRANT,REQUEST,INSPECT,6.,245.23,0.00,89.68,334.90
01/27/25,"Fire Hydrant Maint (Inspect, Install, Remove, Service, Plug, Straighten)",LEAK,HYDRANT,REQUEST,FLUSH,2.,59.88,0.00,29.56,89.44
01/27/25,"Fire Hydrant Maint (Inspect, Install, Remove, Service, Plug, Straighten)",LEAK,HYDRANT,REQUEST,REPAIRED,10.5,300.77,0.00,206.92,507.69
02/03/25,"Fire Hydrant Maint (Inspect, Install, Remove, Service, Plug, Straighten)",BLOCKAGE,HYDRANT,REQUEST,FLUSH,2.,70.89,0.00,44.34,115.23
02/07/25,"Fire Hydrant Maint (Inspect, Install, Remove, Service, Plug, Straighten)",LEAK,HYDRANT,AGE-FAIL,REPAIRED,11.5,361.25,0.00,177.36,538.61
02/13/25,"Fire Hydrant Maint (Inspect, Install, Remove, Service, Plug, Straighten)",LEAK,HYDRANT,REQUEST,REPAIRED,15.,500.62,0.00,151.27,651.89
02/21/25,Water Break/Leak Repair/Investigation,REP-MET,FLOMETER,AGE-FAIL,REPAIRED,2.,80.17,0.00,55.78,135.95
02/21/25,"Fire Hydrant Maint (Inspect, Install, Remove, Service, Plug, Straighten)",LEAK,HYDRANT,REQUEST,REPAIRED,7.5,218.51,0.00,149.70,368.21
02/27/25,"Fire Hydrant Maint (Inspect, Install, Remove, Service, Plug, Straighten)",LEAK,HYDRANT,REQUEST,REPAIRED,6.,167.14,0.00,44.34,211.48
02/27/25,"Fire Hydrant Maint (Inspect, Install, Remove, Service, Plug, Straighten)",LEAK,HYDRANT,AGE-FAIL,REPAIRED,20.,556.75,0.00,118.24,674.99
03/06/25,"Fire Hydrant Maint (Inspect, Install, Remove, Service, Plug, Straighten)",APPEAR,HYDRANT,REQUEST,ADJUSTED,2.,59.32,0.00,29.56,88.88
03/06/25,"Fire Hydrant Maint (Inspect, Install, Remove, Service, Plug, Straighten)",BREAK,HYDRANT,HIT-FAIL,REPLACED,58.5,"2,321.17","1,647.12","1,290.33","5,258.62"
03/14/25,"Fire Hydrant Maint (Inspect, Install, Remove, Service, Plug, Straighten)",LEAK,HYDRANT,REQUEST,INSPECT,7.,227.00,0.00,59.12,286.12
03/20/25,Water Break/Leak Repair/Investigation,LEAK,FLOMETER,NCM,INSPECT,2.5,85.59,0.00,44.84,130.43
03/26/25,"Fire Hydrant Maint (Inspect, Install, Remove, Service, Plug, Straighten)",ADJUST,HYDRANT,REQUEST,PAINTED,3.,97.82,0.00,44.34,142.16
03/26/25,"Fire Hydrant Maint (Inspect, Install, Remove, Service, Plug, Straighten)",BREAK,HYDRANT,REQUEST,REPAIRED,6.,240.50,260.22,0.00,500.72
04/04/25,"Fire Hydrant Maint (Inspect, Install, Remove, Service, Plug, Straighten)",APPEAR,HYDRANT,NCM,INSPECT,2.,64.59,0.00,29.56,94.15
04/04/25,"Fire Hydrant Maint (Inspect, Install, Remove, Service, Plug, Straighten)",RELOCATE,HYDRANT,REQUEST,RELOCATE,39.7,"1,247.31",487.99,"1,438.66","3,173.96"
04/07/25,"Fire Hydrant Maint (Inspect, Install, Remove, Service, Plug, Straighten)",NOT-WORK,HYDRANT,REQUEST,REPAIRED,10.,260.56,0.00,147.80,408.36
04/18/25,Fire Hydrant LEAK,LEAK,HYDRANT,REQUEST,INSPECT,4.,116.74,0.00,59.12,175.86
04/22/25,Fire Hydrant Repair,APPEAR,HYDRANT,IMP-INST,RE-INST,12.,332.32,0.00,177.36,509.68
04/22/25,"Fire Hydrant Maint (Inspect, Install, Remove, Service, Plug, Straighten)",LEAK,HYDRANT,REQUEST,REPAIRED,3.,78.17,0.00,44.34,122.51
04/23/25,"Fire Hydrant Maint (Inspect, Install, Remove, Service, Plug, Straighten)",LEAK,HYDRANT,AGE-FAIL,REPAIRED,4.,104.22,380.40,29.56,514.18
04/27/25,"Fire Hydrant Maint (Inspect, Install, Remove, Service, Plug, Straighten)",LEAK,HYDRANT,REQUEST,REPAIRED,4.,160.51,0.26,107.61,268.38
05/02/25,"Fire Hydrant Maint (Inspect, Install, Remove, Service, Plug, Straighten)",LEAK,HYDRANT,REQUEST,FLUSH,3.,90.61,0.00,29.56,120.17
05/09/25,Leaking Hydrant ,LEAK,HYDRANT,AGE-FAIL,REPAIRED,12.5,360.96,103.25,278.66,742.87
05/12/25,"Fire Hydrant Maint (Inspect, Install, Remove, Service, Plug, Straighten)",BREAK,HYDRANT,HIT-FAIL,REPAIRED,15.5,512.96,585.97,206.92,"1,305.85"
05/16/25,"Fire Hydrant Maint (Inspect, Install, Remove, Service, Plug, Straighten)",RE-INSTA,HYDRANT,REQUEST,REPAIRED,2.5,100.08,242.04,89.68,431.79
05/16/25,Hydrant Replacement,LOCATE,VALVE,IMPROVE,REPLACED,71.8,"2,655.07","2,772.58","2,676.76","8,104.41"
05/16/25,Please flow test FH 4-501/Residual from FH 5-501,FLOWPRES,HYDRANT,REQUEST,FLOWTEST,3.3,94.21,0.00,29.56,123.77
